@relation 'city_day-weka.filters.unsupervised.attribute.NumericCleaner-min1.0E-9-min-defaultNaN-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-Rfirst-last-decimals-1-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C4-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C5-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C6-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C7-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C8-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C9-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C10-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C11-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C12-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C13-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C14-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C15-Lfirst-last-M-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C18-Llast-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C17-Llast-weka.filters.unsupervised.attribute.Remove-R17-18-weka.filters.unsupervised.attribute.NominalToBinary-R1-weka.filters.unsupervised.attribute.Remove-R1-2,5-7,9-10,12,14,16-18,20-21,23-25-weka.filters.unsupervised.attribute.NumericToNominal-R1-9-weka.filters.unsupervised.attribute.Remove-R18,20,22-weka.filters.unsupervised.attribute.ClassAssigner-Clast-weka.filters.unsupervised.instance.Resample-S1-Z60.0-no-replacement-V-weka.filters.unsupervised.instance.Resample-S1-Z50.0-no-replacement-V'

@attribute City=Amaravati {0,1}
@attribute City=Amritsar {0,1}
@attribute City=Chandigarh {0,1}
@attribute City=Delhi {0,1}
@attribute City=Gurugram {0,1}
@attribute City=Hyderabad {0,1}
@attribute City=Kolkata {0,1}
@attribute City=Patna {0,1}
@attribute City=Visakhapatnam {0,1}
@attribute Date date yyyy-MM-dd
@attribute PM2.5 numeric
@attribute PM10 numeric
@attribute NO numeric
@attribute NO2 numeric
@attribute NOx numeric
@attribute NH3 numeric
@attribute CO numeric
@attribute O3 numeric
@attribute Toluene numeric
@attribute AQI numeric
@attribute AQI_Bucket {Poor,'Very Poor',Severe,Moderate,Satisfactory,Good}

@data
0,0,1,0,0,0,0,0,0,2020-02-19,49.94,140.48,29.86,23.78,36.57,47.46,1,12.05,0.41,124,Moderate
0,0,0,1,0,0,0,0,0,2019-10-13,132.57,255.42,43.72,51.27,63.23,34.93,1.65,44.55,38.96,282,Poor
0,0,0,0,0,0,0,0,1,2018-06-05,57.79,144.62,6.22,51.13,32.14,11.48,0.51,40.88,14.5,124,Moderate
0,0,0,0,0,1,0,0,0,2016-03-03,50.06,88.76,5.58,12.11,16.27,10.21,1,45.55,5.37,110,Moderate
0,0,0,0,0,0,0,0,1,2018-07-21,27.85,59.59,20.46,39.62,37.7,7.66,0.58,8.23,17.52,67,Satisfactory
0,0,0,0,0,1,0,0,0,2018-05-06,31.91,81.65,2.73,28.95,17.4,11.68,0.58,47.6,2.19,83,Satisfactory
0,0,0,0,1,0,0,0,0,2020-04-19,30.21,70.61,5.28,15.3,10.22,37.27,0.65,62.46,3.51,109,Moderate
0,0,0,0,0,1,0,0,0,2016-08-09,8.86,41.75,6.5,8.99,15.02,12.11,0.68,10.1,0.56,86,Satisfactory
0,0,0,1,0,0,0,0,0,2018-07-11,39.78,102.39,8.76,31.82,26.63,39.31,0.84,34.6,21.21,111,Moderate
0,0,0,0,0,1,0,0,0,2017-04-23,58.3,187.29,14.55,42.34,13.23,45.33,0.16,36.37,1.88,156,Moderate
0,0,0,1,0,0,0,0,0,2020-03-06,21.32,38.5,12.55,33.71,29.75,29.56,0.87,33.52,14.94,82,Satisfactory
0,0,0,0,0,1,0,0,0,2017-09-20,9.76,24.64,6.79,10.86,5.52,3.22,0.05,41.74,0.57,57,Satisfactory
0,0,1,0,0,0,0,0,0,2020-05-15,12.35,44.33,2.09,11.65,7.66,43.37,0.41,33,1.31,63,Satisfactory
1,0,0,0,0,0,0,0,0,2018-04-04,25.28,54.59,4.93,9.65,9.24,12.44,0.72,19.64,1.5,56,Satisfactory
0,0,0,0,0,1,0,0,0,2020-02-12,56.38,105.86,11.99,36.64,27.32,16.47,0.6,27.5,4.37,94,Satisfactory
0,0,0,1,0,0,0,0,0,2020-04-04,40.79,77.64,10.07,22.38,21.19,23.06,0.68,41.26,9.64,90,Satisfactory
0,0,0,0,0,1,0,0,0,2019-09-28,25.85,47.6,2.88,15.5,9.06,9.7,0.4,17.95,2.75,44,Good
0,0,0,1,0,0,0,0,0,2017-12-17,95.58,163.65,17.4,37.37,2.44,35.36,1.2,36.4,3.48,195,Moderate
0,0,0,0,0,1,0,0,0,2018-12-15,75.15,134.26,4.81,38.42,24.05,12.75,0.62,37.42,29.08,157,Moderate
0,0,0,0,0,0,0,0,1,2020-06-04,19.14,77.06,4.12,35.57,22.18,8.82,0.68,25.56,8.18,71,Satisfactory
0,0,0,0,0,0,0,0,1,2019-02-04,71.09,144.15,6.02,46.25,29.51,14.77,0.85,77.64,4.04,147,Moderate
0,0,0,0,0,0,1,0,0,2020-06-06,16.85,41.15,10.63,14.22,15.68,10.68,0.36,40.43,12.76,59,Satisfactory
0,1,0,0,0,0,0,0,0,2020-05-14,42.22,78.34,21.56,15.84,32.32,12.57,0.61,43.77,1.1,95,Satisfactory
0,0,0,0,0,1,0,0,0,2015-10-20,116.35,116.14,3.57,2.84,5.27,11.14,1.05,29.83,14.17,179,Moderate
0,0,0,0,0,0,1,0,0,2020-06-17,14.57,41.37,3.92,12.68,16.77,9.69,0.39,21.46,15.84,50,Good
0,0,0,0,0,0,1,0,0,2020-06-08,23.13,43.41,5.1,14.77,18.2,8.64,0.43,31.1,15.46,59,Satisfactory
0,0,0,0,0,0,0,0,1,2018-03-09,45.48,84.41,2.12,23.2,14.06,15.28,0.56,52.11,6.31,85,Satisfactory
0,0,1,0,0,0,0,0,0,2020-06-15,21.74,69.81,0.52,6.21,3.66,22.38,0.31,62.28,0.37,73,Satisfactory
0,0,0,0,0,0,0,0,1,2019-07-28,27.38,50.55,22.79,39.75,39.68,5.41,0.75,3.57,11.66,71,Satisfactory
0,0,0,0,0,0,0,0,1,2018-01-03,72.28,132.6,16.74,52.03,41.16,13.35,1.33,90.33,5.95,132,Moderate
0,0,0,0,0,1,0,0,0,2018-03-21,57.87,118.46,3.95,45.49,27.17,20.87,0.89,45.92,8.23,108,Moderate
0,0,0,0,0,1,0,0,0,2017-10-31,63.38,141.15,12.1,43.37,32.64,14.57,0.79,53.67,38.06,128,Moderate
0,0,0,0,0,0,0,0,1,2017-02-03,95.92,172.76,30.03,45.33,48.49,12.74,1.42,43.94,17.42,177,Moderate
0,0,0,0,0,0,0,0,1,2018-04-24,29.64,86.19,8.02,35.29,25.25,11,0.59,20.32,7.96,98,Satisfactory
1,0,0,0,0,0,0,0,0,2018-07-20,14.48,35.5,5.28,12.77,11.09,12.61,0.5,24.28,0.07,42,Good
0,0,0,1,0,0,0,0,0,2019-08-27,40.68,107.99,21.99,34.48,39.32,31.99,1.17,36.98,29.66,114,Moderate
0,0,0,1,0,0,0,0,0,2020-05-07,36.02,88.35,10.31,17.97,18.92,25.51,0.73,73.11,10.18,140,Moderate
0,0,0,0,0,1,0,0,0,2016-12-15,57.33,93.83,22.06,49.45,7.32,26.91,0.25,27.81,0.31,96,Satisfactory
0,0,0,0,0,1,0,0,0,2019-12-20,78.86,152.23,15.73,52.39,38.9,17.39,1,25.49,9.52,151,Moderate
1,0,0,0,0,0,0,0,0,2018-07-29,21.78,76.32,5.21,20.63,15.21,18.8,0.44,25.7,0.18,85,Satisfactory
1,0,0,0,0,0,0,0,0,2018-07-30,28.31,98.01,9.45,24.83,20.98,18.71,0.54,31.12,0.12,85,Satisfactory
0,0,0,0,0,0,0,0,1,2018-01-14,199.94,283,36.34,62.91,62.89,27.2,2.11,37.74,7.05,334,'Very Poor'
0,0,1,0,0,0,0,0,0,2019-12-15,39.25,63.12,7.44,11.3,11.79,43.62,0.51,5.81,0.18,70,Satisfactory
0,0,0,0,0,1,0,0,0,2019-03-01,55.59,129.12,5.27,45.3,27.68,14.27,0.6,26.37,16.23,120,Moderate
0,0,0,0,0,1,0,0,0,2015-11-23,46.04,98.22,3.95,7.92,9.81,9.44,0.76,40.99,4.41,97,Satisfactory
0,0,0,0,0,0,0,0,1,2017-12-04,75.65,123.44,6.35,34.31,23.34,12.19,1.1,106.51,4.71,162,Moderate
0,0,0,0,0,0,0,0,1,2017-02-01,93.11,149.8,18.12,41.89,36.92,12.94,1.36,39.06,12.36,221,Poor
1,0,0,0,0,0,0,0,0,2018-08-08,16.73,40.15,6.61,16.05,14,19.69,0.44,20.11,0.07,47,Good
0,0,0,0,0,1,0,0,0,2018-05-18,37.31,88.67,4.13,35.51,21.97,17.26,0.62,45.12,5.38,89,Satisfactory
1,0,0,0,0,0,0,0,0,2018-08-10,11.39,28.72,4.4,11.2,9.63,24.46,0.39,21.17,0.07,48,Good
1,0,0,0,0,0,0,0,0,2018-08-11,10.62,19.96,3.71,9.32,8.1,17.43,0.59,14.62,0.03,49,Good
0,0,0,0,0,1,0,0,0,2019-04-11,31.45,73.52,3.62,29.76,18.56,12.4,0.51,32.91,10.04,87,Satisfactory
0,0,0,1,0,0,0,0,0,2017-11-22,177.41,258.11,30.75,54.64,74.09,40.37,1.51,57.6,11.65,348,'Very Poor'
0,0,0,0,0,0,0,0,1,2017-03-12,45.77,82.12,12.66,15.24,16.52,7.59,0.45,16.28,7.6,67,Satisfactory
0,0,0,1,0,0,0,0,0,2017-11-03,168.16,239.73,45.29,46.49,60.96,53.2,1.31,62.16,6.06,310,'Very Poor'
0,0,0,1,0,0,0,0,0,2015-09-18,56.19,129.11,14.26,43.3,48.2,40.48,1.22,48.8,9.92,209,Poor
1,0,0,0,0,0,0,0,0,2018-08-19,8.71,14.17,1.36,6.04,4.31,20.04,1.03,22.3,0.01,56,Satisfactory
0,0,0,1,0,0,0,0,0,2018-11-24,107.73,223.33,26.91,46.57,50.88,36.97,1.34,37.48,30.31,296,Poor
0,0,0,0,0,1,0,0,0,2016-04-28,44.3,89.26,11.41,34.53,32.21,31.97,0.51,34.32,2.87,110,Moderate
1,0,0,0,0,0,0,0,0,2018-08-27,10.1,23.92,4.73,13.33,11.02,19.26,0.87,20.67,0.08,66,Satisfactory
0,0,0,0,0,1,0,0,0,2017-07-01,10.98,42.56,8.77,12.28,6.83,3.54,0.14,32.5,0.35,63,Satisfactory
0,0,0,0,0,1,0,0,0,2018-07-07,22.74,51.43,4.4,27.25,17.7,22.28,0.34,18.53,10.22,59,Satisfactory
1,0,0,0,0,0,0,0,0,2018-08-30,28.45,81.89,6.68,19.36,15.81,20.7,1.39,29.76,0.07,87,Satisfactory
0,0,0,0,1,0,0,0,0,2020-05-22,62.53,153.39,17.2,24.42,29.67,21.97,1.06,53.74,2.6,152,Moderate
1,0,0,0,0,0,0,0,0,2018-09-01,26.24,62.75,4.63,21.34,15.23,24.55,1.68,27.98,0.12,98,Satisfactory
1,0,0,0,0,0,0,0,0,2018-09-02,30.6,76.16,7.16,24.63,18.91,22.37,1.71,24.36,0.18,99,Satisfactory
1,0,0,0,0,0,0,0,0,2018-09-04,24.22,86.08,9.81,26.49,22.16,21.11,1.68,26.93,0.1,98,Satisfactory
0,0,0,1,0,0,0,0,0,2018-07-16,37.32,83.03,13.87,33.31,32.44,36.19,0.96,23.59,31.33,95,Satisfactory
1,0,0,0,0,0,0,0,0,2018-09-08,27.1,89.38,11.58,21.31,20.76,23.69,1.54,28.77,0.11,106,Moderate
0,0,0,0,0,0,0,0,1,2019-10-10,25.84,80.25,23.95,47.16,44.64,15.95,0.93,20.76,10.91,81,Satisfactory
0,0,0,0,0,0,0,0,1,2016-10-01,40.24,72.92,20.02,38.29,35.6,12.82,1.01,25.81,14.69,94,Satisfactory
0,0,0,0,0,0,0,0,1,2019-07-18,40.74,106.84,7.75,33.3,24.01,9.25,0.63,25.08,13.23,117,Moderate
0,0,1,0,0,0,0,0,0,2019-11-24,44.9,76.48,2.6,18.03,20.07,5,0.45,8.99,1.92,107,Moderate
0,0,0,0,0,1,0,0,0,2019-09-02,15.72,31.72,3.76,11.79,8.14,19.91,0.38,14.05,1.44,38,Good
1,0,0,0,0,0,0,0,0,2018-09-22,24.29,50.33,3.45,13.45,10.13,18.22,0.97,47.86,0.07,81,Satisfactory
0,0,0,1,0,0,0,0,0,2018-07-08,68.2,179.05,14.86,39.85,35.86,57.11,0.98,65.27,30.07,176,Moderate
1,0,0,0,0,0,0,0,0,2018-10-05,25.88,56.44,6.94,17.79,15.2,15.01,0.84,27.48,0.21,56,Satisfactory
0,0,1,0,0,0,0,0,0,2019-12-22,46.06,87.11,2.7,11.25,8.04,36.8,0.62,11.38,0.13,101,Moderate
0,0,0,0,0,1,0,0,0,2020-03-08,33.94,68.49,9.05,22.05,17.67,16.43,0.46,23.97,6.78,77,Satisfactory
0,0,0,0,0,0,0,0,1,2018-11-05,11.35,38.83,10.19,17.47,17.57,6.06,0.6,22.95,5.12,44,Good
1,0,0,0,0,0,0,0,0,2018-10-12,40.99,122.69,4.32,29.54,19.32,17.01,0.6,44.5,0.08,130,Moderate
0,0,0,1,0,0,0,0,0,2019-10-20,98.05,203.14,35,48.83,53.46,33.32,1.26,33.47,30.72,242,Poor
0,0,0,0,0,1,0,0,0,2018-01-15,70.98,115.26,3.98,37.89,23.11,23.39,0.83,50.02,9.33,143,Moderate
0,0,0,0,0,1,0,0,0,2017-01-03,65.45,132.09,11.01,58.68,13.66,18.06,0.31,50.37,0.75,103,Moderate
0,0,0,0,0,0,1,0,0,2020-05-10,19.3,42.14,3.03,6.6,9.66,9.96,0.34,41.11,5.09,63,Satisfactory
0,1,0,0,0,0,0,0,0,2020-05-10,39.62,91.93,20.3,13.69,30.2,12.41,0.7,43.77,1.1,94,Satisfactory
0,0,0,0,0,1,0,0,0,2017-08-15,16.4,44.14,8.25,13.37,8.5,4.82,0.22,28.81,4.55,58,Satisfactory
0,0,0,0,0,1,0,0,0,2019-11-04,57.61,115.79,5.3,25.82,17.28,15.21,0.64,27.88,6.44,96,Satisfactory
0,0,0,0,0,0,0,0,1,2019-06-18,40.58,120.64,8.07,45.39,30.84,5.24,0.84,25.52,11.08,100,Satisfactory
0,0,0,1,0,0,0,0,0,2019-04-10,101.94,247.53,55.11,56.82,80.11,40.97,1.76,50.86,38.21,263,Poor
0,0,0,1,0,0,0,0,0,2015-09-05,76.43,201.89,24.24,29.5,52.24,26.99,1.38,56.59,6.72,266,Poor
0,0,0,0,0,1,0,0,0,2018-05-14,29.86,67.84,2.42,26.02,15.62,12.81,0.64,56.79,2.44,100,Satisfactory
0,0,0,0,0,1,0,0,0,2020-03-12,31.53,86.96,10.01,30.61,22.99,13.76,0.58,21.14,17.29,78,Satisfactory
0,0,0,0,1,0,0,0,0,2020-05-03,39.62,86.75,4.02,10.84,9.17,13.18,0.73,72.95,2.83,126,Moderate
0,0,0,0,0,1,0,0,0,2019-08-26,17.16,51.14,4.2,19.36,12.3,12.11,0.38,19.4,1.37,52,Satisfactory
0,1,0,0,0,0,0,0,0,2020-05-25,16.29,72.17,17.69,10.6,27.18,12.27,0.76,17,1.1,69,Satisfactory
0,0,0,1,0,0,0,0,0,2019-05-01,111.57,323.97,35.18,63.15,58.94,36.73,1.61,65.95,31.18,285,Poor
0,0,0,1,0,0,0,0,0,2018-12-13,94.29,162.44,35.89,42.59,56.05,40.31,1.21,24.89,34.89,264,Poor
1,0,0,0,0,0,0,0,0,2018-12-01,77.86,159.49,10.69,90.28,56.71,4.66,1.16,22.45,0.5,145,Moderate
0,1,0,0,0,0,0,0,0,2020-06-02,26.84,152.97,23.06,21.62,34.76,13.99,0.68,28.48,1.1,65,Satisfactory
0,0,0,0,0,1,0,0,0,2020-04-13,35.21,66.35,6.95,18.03,14.06,13.2,0.41,29.34,2.5,68,Satisfactory
1,0,0,0,0,0,0,0,0,2018-12-04,97.09,143.69,4.09,86.95,49.58,1.52,1.11,33.03,0.12,176,Moderate
1,0,0,0,0,0,0,0,0,2018-12-09,111.21,170.04,4.42,76.7,44.4,10.99,1.47,31.17,0.06,266,Poor
0,0,0,0,0,1,0,0,0,2020-01-26,62.52,138.48,16.82,43,34.1,22.36,0.63,26.27,2.77,131,Moderate
0,0,0,0,0,0,0,1,0,2020-03-11,75.99,150.83,33.52,56.35,67.25,22.24,1.01,22.76,4.55,179,Moderate
0,0,0,1,0,0,0,0,0,2019-09-30,29.42,81.97,12.1,27.89,26.39,22.01,0.92,26.67,15.92,75,Satisfactory
0,0,1,0,0,0,0,0,0,2020-05-30,15.25,43.99,3.25,5.34,8.53,30.48,0.48,28.26,0.76,48,Good
0,0,0,0,0,0,0,0,1,2017-01-23,63.88,114.71,11.79,51.04,32.67,12.48,1.26,73.47,1.49,126,Moderate
0,0,0,0,0,0,0,0,1,2016-11-09,63.98,104.47,31.77,71.81,58.66,12.69,1.61,39.16,12.33,114,Moderate
0,0,0,0,0,0,0,0,1,2016-09-21,13.75,29.45,7.76,14.05,14.1,12.09,0.4,26.54,6.38,49,Good
0,0,0,0,0,0,0,0,1,2018-06-11,30.94,87.54,7.83,44.8,30.2,10.87,0.41,29.61,10.77,82,Satisfactory
0,0,0,0,0,0,0,0,1,2018-07-11,31.55,84.57,22.42,43.01,41.13,13.34,0.4,9.27,10.75,83,Satisfactory
0,0,0,0,0,0,1,0,0,2020-06-15,11.99,31.75,3.77,10.35,13.94,9.37,0.37,19.79,13.39,34,Good
0,0,0,0,0,0,0,0,1,2019-04-21,25.62,86.99,20.55,44.16,40.2,6.25,0.79,7.01,9.56,79,Satisfactory
0,0,1,0,0,0,0,0,0,2019-12-09,97.55,196.46,29.9,21.94,34.45,36.14,0.92,8.56,0.46,157,Moderate
0,0,0,0,0,1,0,0,0,2020-03-09,32.84,75.09,10.27,22.79,18.72,11.49,0.5,18.94,15.93,70,Satisfactory
0,0,0,0,0,1,0,0,0,2018-01-05,76.33,160.28,12.4,63.88,41.36,23.67,1.05,52.74,20.49,164,Moderate
0,0,0,0,0,1,0,0,0,2018-12-03,74.62,145.29,5.43,48.78,30.02,12.31,0.75,36.37,16.07,140,Moderate
0,0,0,0,0,0,0,0,1,2020-04-12,15.05,44.33,13.28,29.41,26.45,7.42,0.11,16.02,14.62,43,Good
0,0,0,0,0,1,0,0,0,2018-07-19,14.39,38.34,4.55,21.97,15.57,9.65,0.26,14.75,2.8,45,Good
0,0,0,0,0,0,0,0,1,2019-05-07,56.08,194.4,11.34,35.5,28.1,25.79,0.85,15.57,3.2,163,Moderate
0,0,0,1,0,0,0,0,0,2018-11-16,138.49,230.56,19.55,42.41,41.05,41.19,1.24,40.74,24.64,302,'Very Poor'
0,0,0,1,0,0,0,0,0,2020-06-05,42.43,87.05,7.6,25.87,20.45,35.51,0.87,44.83,18.02,126,Moderate
0,1,0,0,0,0,0,0,0,2020-05-01,32.01,141.16,20.93,14.93,30.16,12.8,0.78,43.57,1.1,118,Moderate
0,0,0,0,0,0,0,0,1,2019-07-03,33.41,141.22,10.19,43.53,31.44,7.41,1.02,10.3,12.82,107,Moderate
0,0,0,0,0,1,0,0,0,2017-09-01,19.92,63.66,9.38,14.34,7.62,5.56,0.23,35.74,5.07,71,Satisfactory
0,0,0,0,0,0,1,0,0,2020-04-22,16.18,29.16,3.96,10.21,14.22,12.43,0.34,39.33,5.95,56,Satisfactory
0,0,0,0,0,1,0,0,0,2017-10-24,63.35,97.66,8.24,24.35,2.17,14.58,0.06,40.66,0.89,111,Moderate
0,0,0,0,0,1,0,0,0,2017-10-23,53.78,83.34,7.98,21.46,5.48,12.09,0.19,53.28,4.33,113,Moderate
0,0,0,0,0,1,0,0,0,2019-12-15,43.43,78.64,7.88,31.45,22.09,14.16,0.66,27.3,3.42,87,Satisfactory
0,0,0,0,0,0,0,0,1,2018-09-29,28.19,86.03,20.98,26.8,31.31,8.29,0.56,21.05,12.99,70,Satisfactory
0,0,0,0,1,0,0,0,0,2020-04-01,27.84,55.37,6.31,14.94,10.74,38.89,0.55,54.79,5.23,81,Satisfactory
0,0,0,1,0,0,0,0,0,2020-06-01,41.05,80.47,5.87,22.99,17.6,35,0.96,50.57,16.96,100,Satisfactory
0,0,0,0,0,0,0,0,1,2018-09-04,41.12,101.34,12.18,41.07,31.75,8.39,0.97,18.32,14.19,107,Moderate
0,0,0,0,0,0,0,1,0,2019-12-31,195.81,246,46.5,36.69,82.49,28.8,2.41,15.66,1.74,364,'Very Poor'
0,0,0,0,0,1,0,0,0,2018-06-29,18.18,57.2,3.48,22.68,14.57,9.63,0.3,23.37,3.21,65,Satisfactory
0,0,0,0,0,1,0,0,0,2018-08-14,16.97,46.65,8.16,27.16,20.02,13.27,0.31,10.2,7.87,41,Good
0,0,0,0,0,1,0,0,0,2015-10-10,69.24,81.48,1.28,2.3,3.01,7.43,1.09,33.97,6.45,219,Poor
0,0,0,0,0,0,1,0,0,2020-06-13,8.96,25.88,3.75,9.69,13.68,8.81,0.38,20.87,13.18,38,Good
0,1,0,0,0,0,0,0,0,2020-05-03,15.46,65.47,23.93,18.66,35.6,13.06,0.78,26.82,1.09,91,Satisfactory
1,0,0,0,0,0,0,0,0,2019-02-06,81.71,142.46,15.23,74.7,49.36,10.83,1.03,37.16,0.09,178,Moderate
0,1,0,0,0,0,0,0,0,2020-05-02,28.37,114.11,20.75,16.36,29.69,12.73,0.63,43.57,1.09,118,Moderate
0,0,0,1,0,0,0,0,0,2019-11-09,140.8,230.5,35.56,44.01,56.07,35.4,1.34,30.42,33.86,321,'Very Poor'
1,0,0,0,0,0,0,0,0,2019-02-13,70.86,142.17,3.01,28.42,17.6,14.9,0.74,41.96,0.1,121,Moderate
0,0,0,0,0,1,0,0,0,2016-02-25,53.47,101.93,5.49,10.41,14.59,10.48,0.9,43.55,4.75,113,Moderate
0,0,0,1,0,0,0,0,0,2019-08-10,16.73,47.75,9.02,22.06,21.47,24.4,0.87,25.43,10.3,75,Satisfactory
0,0,0,0,0,1,0,0,0,2016-10-03,12.72,33.72,7.59,26.93,7.84,17.95,0.19,25.02,0.11,72,Satisfactory
0,0,0,0,0,0,0,0,1,2018-05-22,14.85,66.39,10,25.75,21.83,10.05,0.37,14.19,12.74,75,Satisfactory
0,0,1,0,0,0,0,0,0,2019-10-26,104.11,150.29,12.26,6.84,13.52,6.22,0.82,18.17,6.19,231,Poor
0,0,0,0,0,1,0,0,0,2017-12-18,73.33,143.78,3.67,37.36,23.1,16.89,0.59,56.42,20.96,140,Moderate
0,0,0,0,0,1,0,0,0,2016-02-27,29.42,80.62,5.32,8.1,12.09,10.31,0.87,24.43,3.83,100,Satisfactory
0,0,0,0,0,1,0,0,0,2018-11-26,63.01,150.75,5.59,53.44,32.61,8.97,0.67,44.11,40.63,135,Moderate
0,0,0,0,0,1,0,0,0,2016-05-25,48.62,67.89,13.77,23.86,28.59,20.86,0.59,19.21,1.96,104,Moderate
1,0,0,0,0,0,0,0,0,2019-03-11,12.77,50.79,2.6,8.45,6.56,8.86,0.53,22.67,3.31,78,Satisfactory
0,0,0,0,0,0,0,0,1,2016-09-08,42.7,101.98,15.86,42.25,32.4,11,0.7,40.2,15.49,98,Satisfactory
0,0,0,0,0,0,1,0,0,2019-06-15,37.14,65.3,9.93,20.89,28.59,4.88,0.35,32.21,5.66,88,Satisfactory
0,0,0,0,0,1,0,0,0,2016-10-20,61.53,106.2,11.99,77.75,23.4,29.1,0.81,35.26,1.88,104,Moderate
0,0,0,0,0,0,0,0,1,2019-08-06,22.25,44.55,26.53,38.1,41.84,9.55,0.71,3.96,15,82,Satisfactory
0,0,0,0,0,0,0,0,1,2017-03-25,33.5,96.75,4.44,21.75,15.18,8.1,0.56,15.12,7.48,115,Moderate
0,0,0,0,0,1,0,0,0,2020-05-14,25.06,53.65,5.74,21.85,15.62,10.65,0.35,25.8,7.08,60,Satisfactory
0,0,0,0,0,1,0,0,0,2020-06-02,16.47,31.29,7.23,23.75,16.75,14.73,0.33,29.86,6.05,79,Satisfactory
0,1,0,0,0,0,0,0,0,2020-04-04,22.8,50.68,17.62,10.84,27.79,12.01,0.69,22.14,1.78,58,Satisfactory
0,0,0,0,0,0,0,0,1,2019-05-17,35.01,127.26,10.53,40.82,30.27,4.86,0.97,16,5.64,125,Moderate
0,0,0,0,0,1,0,0,0,2019-06-15,22.29,62.18,2.25,13.52,8.08,9.4,0.31,25.28,1.3,55,Satisfactory
1,0,0,0,0,0,0,0,0,2019-03-22,23.56,53.08,2.86,12.03,8.56,5.6,0.53,29.46,3.57,56,Satisfactory
0,0,0,1,0,0,0,0,0,2019-05-26,55.13,136.58,13.32,41.51,34.89,27.2,1.06,59.94,23.51,135,Moderate
0,0,0,0,1,0,0,0,0,2020-06-19,65.61,244.35,4.95,9,10.02,4.43,0.7,62.43,2.94,148,Moderate
0,0,0,0,0,0,1,0,0,2020-03-25,53.01,77.59,5.92,15.94,21.92,19.44,0.57,44.48,9.36,96,Satisfactory
0,0,0,0,0,1,0,0,0,2015-10-11,45.98,62.98,1.6,2.28,3.32,7.42,0.97,37.06,6.06,117,Moderate
0,0,0,1,0,0,0,0,0,2020-05-23,74.92,209.49,16.74,42.43,37.85,28.82,1.16,41.87,28.72,202,Poor
0,0,0,0,0,1,0,0,0,2018-01-11,76.19,162.88,7.06,59.3,36.87,24.42,1.04,55.98,22.96,160,Moderate
0,0,0,0,0,0,0,0,1,2018-04-17,27.23,85.09,11.53,33.99,27.44,11.95,0.64,13.08,12.6,78,Satisfactory
0,0,0,0,0,0,0,0,1,2017-11-13,33.02,72.5,1.64,19.44,2.73,0.14,0.75,89.53,4.62,130,Moderate
0,0,0,0,0,0,0,0,1,2017-11-09,42.25,81.14,6.16,13.34,12.03,1.17,0.83,75.27,5.38,90,Satisfactory
1,0,0,0,0,0,0,0,0,2019-04-01,37.09,70.85,1.55,7.48,4.74,7.56,0.69,38.42,3.58,102,Moderate
0,0,0,1,0,0,0,0,0,2019-07-25,22.79,63.51,16.78,33.52,33.55,37.17,0.94,22.78,17.02,98,Satisfactory
1,0,0,0,0,0,0,0,0,2019-04-03,20.75,45.07,1.4,5.59,4.08,6.03,0.48,25.97,1.72,58,Satisfactory
0,0,0,1,0,0,0,0,0,2020-04-14,58.22,144.7,8.83,25.71,22.96,28.76,0.93,40.74,13.12,134,Moderate
0,0,0,0,0,1,0,0,0,2017-10-03,24.16,36.84,11.69,18.96,9.81,9.53,0.34,34.69,7.43,53,Satisfactory
1,0,0,0,0,0,0,0,0,2019-04-06,22.07,63.47,2.2,5.25,3.94,6.21,0.62,40.3,2.03,91,Satisfactory
0,0,0,0,0,0,0,0,1,2019-09-16,42.98,98.42,7.28,34,24.13,7.16,0.84,38.86,6.42,83,Satisfactory
0,0,0,0,0,0,0,0,1,2019-08-14,38.11,101.57,7.43,22.38,17.94,10.34,0.75,15.09,11.18,108,Moderate
0,0,0,0,0,1,0,0,0,2020-01-22,38.79,85.47,10,31.8,23.56,17.7,0.48,27.79,1.29,84,Satisfactory
1,0,0,0,0,0,0,0,0,2019-04-10,16.52,36.76,1.14,3.14,2.26,4.47,0.61,39.57,2.24,101,Moderate
