@relation 'city_day-weka.filters.unsupervised.attribute.NumericCleaner-min1.0E-9-min-defaultNaN-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-Rfirst-last-decimals-1-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C4-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C5-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C6-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C7-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C8-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C9-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C10-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C11-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C12-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C13-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C14-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C15-Lfirst-last-M-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C18-Llast-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C17-Llast-weka.filters.unsupervised.attribute.Remove-R17-18-weka.filters.unsupervised.attribute.NominalToBinary-R1-weka.filters.unsupervised.attribute.Remove-R1-2,5-7,9-10,12,14,16-18,20-21,23-25-weka.filters.unsupervised.attribute.NumericToNominal-R1-9-weka.filters.unsupervised.attribute.Remove-R18,20,22-weka.filters.unsupervised.attribute.ClassAssigner-Clast'

@attribute City=Amaravati {0,1}
@attribute City=Amritsar {0,1}
@attribute City=Chandigarh {0,1}
@attribute City=Delhi {0,1}
@attribute City=Gurugram {0,1}
@attribute City=Hyderabad {0,1}
@attribute City=Kolkata {0,1}
@attribute City=Patna {0,1}
@attribute City=Visakhapatnam {0,1}
@attribute Date date yyyy-MM-dd
@attribute PM2.5 numeric
@attribute PM10 numeric
@attribute NO numeric
@attribute NO2 numeric
@attribute NOx numeric
@attribute NH3 numeric
@attribute CO numeric
@attribute O3 numeric
@attribute Toluene numeric
@attribute AQI numeric
@attribute AQI_Bucket {Poor,'Very Poor',Severe,Moderate,Satisfactory,Good}

@data
1,0,0,0,0,0,0,0,0,2017-11-29,72.47,114.84,5.23,23.2,16.59,12.25,0.16,109.74,4.71,173,Moderate
1,0,0,0,0,0,0,0,0,2017-12-07,117.46,181.64,4.26,41.1,25.32,17.34,0.13,94.63,6.21,252,Poor
1,0,0,0,0,0,0,0,0,2017-12-08,122.88,208.86,5.56,54.87,33.71,17.96,0.27,68.6,6.28,310,'Very Poor'
1,0,0,0,0,0,0,0,0,2017-12-09,74.28,141.22,6.1,44.97,28.88,15.73,0.09,60.62,4.79,196,Moderate
1,0,0,0,0,0,0,0,0,2017-12-10,50.32,102.77,1.73,33.85,19.41,12.56,0.1,68.15,4.29,132,Moderate
1,0,0,0,0,0,0,0,0,2017-12-11,58.47,115.27,4.93,41.64,26.15,15.2,0.16,73.75,5.51,147,Moderate
1,0,0,0,0,0,0,0,0,2017-12-12,89.35,131.48,7.97,42.1,28.88,21.24,0.24,44.67,7.01,179,Moderate
1,0,0,0,0,0,0,0,0,2017-12-13,64.42,99.74,7.2,34.78,24.36,17.63,0.15,50.16,6.11,145,Moderate
1,0,0,0,0,0,0,0,0,2017-12-14,69.4,98.94,5.81,29.97,20.67,19.34,0.14,55,5.09,115,Moderate
1,0,0,0,0,0,0,0,0,2017-12-15,71.07,109.65,4.19,25,16.7,16,0.1,79.04,3.45,140,Moderate
1,0,0,0,0,0,0,0,0,2017-12-16,79.76,129.81,8.77,40.92,28.84,15.56,0.17,73.17,4.41,156,Moderate
1,0,0,0,0,0,0,0,0,2017-12-17,108.06,167.62,7.29,47.05,30.94,18.52,0.08,70.74,4.32,225,Poor
1,0,0,0,0,0,0,0,0,2017-12-18,100.75,172.04,7.63,53.94,33.45,18.49,0.11,59.2,3.77,251,Poor
1,0,0,0,0,0,0,0,0,2017-12-19,106.25,171.56,2.74,43.09,21.78,19.66,0.13,66.9,3.13,228,Poor
1,0,0,0,0,0,0,0,0,2017-12-20,83.79,141.83,6.77,47.47,30.74,17.37,0.3,77.54,3.7,223,Poor
1,0,0,0,0,0,0,0,0,2017-12-21,79.98,147.74,7.02,49.55,32.07,17.28,0.14,79.71,3.95,170,Moderate
1,0,0,0,0,0,0,0,0,2017-12-22,76.27,152.59,7.51,56,35.9,19.53,0.15,56.97,4.44,165,Moderate
1,0,0,0,0,0,0,0,0,2017-12-23,86.5,147.95,5.24,42,26.6,20.78,0.15,73.09,3.9,159,Moderate
1,0,0,0,0,0,0,0,0,2017-12-24,100.62,167.75,3.75,47.68,28.41,23.68,0.22,62.78,4.81,232,Poor
1,0,0,0,0,0,0,0,0,2017-12-25,110.73,171.47,1.69,31.06,17.89,21.66,0.1,76.07,3.96,242,Poor
1,0,0,0,0,0,0,0,0,2017-12-26,107.7,170.21,4.97,43.54,27.2,22.52,0.17,64.6,4.01,274,Poor
1,0,0,0,0,0,0,0,0,2017-12-27,104.81,192.2,9.59,63.48,41.57,21.06,0.23,63.87,4.1,259,Poor
1,0,0,0,0,0,0,0,0,2017-12-28,89.95,175.16,10.95,64.53,43.23,18.87,0.27,62.49,4.12,225,Poor
1,0,0,0,0,0,0,0,0,2017-12-29,74.58,138.6,6.14,46.65,29.81,18.2,0.17,67.11,3.76,177,Moderate
1,0,0,0,0,0,0,0,0,2017-12-30,56.68,109.33,4.6,33.26,21.44,16.86,0.1,66.91,3.28,120,Moderate
1,0,0,0,0,0,0,0,0,2017-12-31,61.03,131.62,5.51,39.5,25.49,17.82,0.08,61.91,4.16,120,Moderate
1,0,0,0,0,0,0,0,0,2018-01-01,59.03,108.83,3.45,23.36,15.23,18.03,0.09,87.55,3.2,120,Moderate
1,0,0,0,0,0,0,0,0,2018-01-02,61.88,109.82,3.87,23.14,15.45,19.57,0.09,81.38,3.84,132,Moderate
1,0,0,0,0,0,0,0,0,2018-01-03,71.57,137.48,5.01,39.99,25.36,25.61,0.09,80.3,6.55,136,Moderate
1,0,0,0,0,0,0,0,0,2018-01-04,92.44,174.75,5.84,53.79,33.36,19.45,0.11,71.09,7.23,182,Moderate
1,0,0,0,0,0,0,0,0,2018-01-05,92.9,162.69,6.38,56.39,35.19,21.02,0.08,68.79,7.88,222,Poor
1,0,0,0,0,0,0,0,0,2018-01-06,85.15,151.97,11.05,61.55,41.72,18.71,0.07,90.8,7.14,230,Poor
1,0,0,0,0,0,0,0,0,2018-01-07,81.47,145.68,6.45,46.9,30.18,20.18,0.07,96.49,7.26,224,Poor
1,0,0,0,0,0,0,0,0,2018-01-11,87.33,153.97,3.95,42.52,25.82,23.66,0.08,106.17,6.61,229,Poor
1,0,0,0,0,0,0,0,0,2018-01-12,110.39,182.54,4.54,52.24,31.49,24.74,0.04,82.2,8.48,235,Poor
1,0,0,0,0,0,0,0,0,2018-01-13,77.51,125.01,3.85,36.41,22.49,20.06,0.05,72.16,7.12,214,Poor
1,0,0,0,0,0,0,0,0,2018-01-14,86.96,129.99,3.65,28.32,18.03,21.23,0.05,62.6,6.93,186,Moderate
1,0,0,0,0,0,0,0,0,2018-01-15,76.29,115.53,2.96,21.35,13.75,20.38,0.05,69.99,7.71,172,Moderate
1,0,0,0,0,0,0,0,0,2018-01-16,67.06,100.34,3.22,20.25,13.29,18.78,0.06,54.92,6.52,138,Moderate
1,0,0,0,0,0,0,0,0,2018-01-17,68.34,104.45,3.71,26.26,16.99,20.29,0.06,45.63,6.54,125,Moderate
1,0,0,0,0,0,0,0,0,2018-01-18,66.28,117.3,7.36,45.13,29.99,21.68,0.05,45.97,6.81,132,Moderate
1,0,0,0,0,0,0,0,0,2018-01-19,64.98,116.14,6.98,45.4,29.83,21.32,0.06,50.28,6.79,111,Moderate
1,0,0,0,0,0,0,0,0,2018-01-20,75.46,132.84,9.56,56.53,37.84,21.88,0.13,51.98,6.58,137,Moderate
1,0,0,0,0,0,0,0,0,2018-01-21,81.58,141.85,4.99,38.15,24.35,19.33,0.05,59.76,5.83,172,Moderate
1,0,0,0,0,0,0,0,0,2018-01-22,78.27,142.86,5.98,45.36,29.01,19.12,0.06,58.53,5.57,160,Moderate
1,0,0,0,0,0,0,0,0,2018-01-23,79.01,138.14,6.16,45.43,29.17,20.29,0.06,58.04,5.76,163,Moderate
1,0,0,0,0,0,0,0,0,2018-01-24,77.98,137.31,5.09,44.96,28.04,21.11,0.06,50.69,6.37,165,Moderate
1,0,0,0,0,0,0,0,0,2018-01-25,77.96,155.73,8.4,59.92,38.7,23.45,0.06,40.77,7.39,139,Moderate
1,0,0,0,0,0,0,0,0,2018-01-26,79.04,143.38,6.19,43.61,28.23,26,0.08,45.46,7.14,176,Moderate
1,0,0,0,0,0,0,0,0,2018-01-27,77.78,131.14,6.1,43.84,28.33,26.3,0.09,43.26,6.61,162,Moderate
1,0,0,0,0,0,0,0,0,2018-01-28,76.48,131.86,4.06,33.37,21.04,22.05,0.06,45.71,4.43,160,Moderate
1,0,0,0,0,0,0,0,0,2018-01-29,74.2,135.97,4.3,35.82,22.55,20.24,0.07,53,4.24,142,Moderate
1,0,0,0,0,0,0,0,0,2018-01-30,78.23,140.66,5.36,45.76,28.7,21.73,0.05,45.35,4.83,172,Moderate
1,0,0,0,0,0,0,0,0,2018-01-31,68.53,147.48,8.28,61.52,39.46,19.74,0.04,37.99,5.11,134,Moderate
1,0,0,0,0,0,0,0,0,2018-02-01,62.08,152.59,10.08,62.18,41.29,19.42,0.05,34.93,4.65,136,Moderate
1,0,0,0,0,0,0,0,0,2018-02-02,50.64,130.36,6.48,45.52,29.49,19.89,0.07,40.57,3.9,130,Moderate
1,0,0,0,0,0,0,0,0,2018-02-03,44.21,119.52,3.63,34.37,21.23,23.31,0.07,31.73,3.54,111,Moderate
1,0,0,0,0,0,0,0,0,2018-02-04,50.71,115.65,7.91,35.16,25.13,11.19,0.06,32.58,3.19,117,Moderate
1,0,0,0,0,0,0,0,0,2018-02-05,42.27,100.54,4.95,30.69,20.33,13.4,0.66,32.18,2.8,102,Moderate
1,0,0,0,0,0,0,0,0,2018-02-06,39.41,101.1,3.21,28.53,17.83,17.9,0.81,28.72,3.07,108,Moderate
1,0,0,0,0,0,0,0,0,2018-02-07,50.56,116.89,6.93,37.27,25.44,11.05,0.97,23.36,2.3,99,Satisfactory
1,0,0,0,0,0,0,0,0,2018-02-08,50.54,120.05,2.91,26.96,16.74,13.02,0.9,36.66,2.28,121,Moderate
1,0,0,0,0,0,0,0,0,2018-02-09,26.22,62.82,2.24,20.1,12.54,12.32,0.61,23.74,3.07,86,Satisfactory
1,0,0,0,0,0,0,0,0,2018-02-10,31.83,66.74,2.76,16.83,11.14,11.9,0.61,24.72,2.64,57,Satisfactory
1,0,0,0,0,0,0,0,0,2018-02-11,70.26,112.29,0.4,11.87,6.57,13.05,0.62,31.4,2.1,107,Moderate
1,0,0,0,0,0,0,0,0,2018-02-12,59.47,99.73,0.54,12.85,7.18,11.94,0.68,30.57,1.88,118,Moderate
1,0,0,0,0,0,0,0,0,2018-02-13,58.71,99.04,0.41,13.88,7.62,11.99,0.86,36.2,1.84,110,Moderate
1,0,0,0,0,0,0,0,0,2018-02-14,56.29,107.96,0.25,16.71,9.02,10.89,0.95,48.39,2.37,114,Moderate
1,0,0,0,0,0,0,0,0,2018-02-15,50.41,118.62,1.68,25.6,15.01,20.24,0.69,33.46,3.82,111,Moderate
1,0,0,0,0,0,0,0,0,2018-02-16,57.53,128.81,1.94,25.03,14.88,33.72,0.78,31.15,3.02,117,Moderate
1,0,0,0,0,0,0,0,0,2018-02-17,43.82,97.19,1.45,16.01,9.45,22.52,0.67,27.62,2.52,107,Moderate
1,0,0,0,0,0,0,0,0,2018-02-18,42.71,80.24,15.9,17.35,22.25,24.68,0.49,30.68,3.09,87,Satisfactory
1,0,0,0,0,0,0,0,0,2018-02-19,54.73,94.12,3.49,12.79,9.73,22.79,0.58,30.21,2.23,89,Satisfactory
1,0,0,0,0,0,0,0,0,2018-02-20,50.91,99.84,4.55,16.33,12.39,23.18,0.64,26.24,2.51,97,Satisfactory
1,0,0,0,0,0,0,0,0,2018-02-21,38.5,106.7,4.5,16.82,12.69,19.54,0.58,26.62,2.68,100,Satisfactory
1,0,0,0,0,0,0,0,0,2018-02-22,32.21,107.43,7.39,17.33,15.32,18.13,0.6,24.84,3.28,105,Moderate
1,0,0,0,0,0,0,0,0,2018-02-23,35.36,107.25,6.13,17.75,14.52,16.57,0.85,23.99,2.92,114,Moderate
1,0,0,0,0,0,0,0,0,2018-02-24,59.65,127.26,8.21,19.14,16.94,20.46,0.7,21.64,2.67,116,Moderate
1,0,0,0,0,0,0,0,0,2018-02-27,39.52,113.31,19.35,21.18,27,18.5,0.81,18.8,2.65,116,Moderate
1,0,0,0,0,0,0,0,0,2018-02-28,43.08,116.06,5.34,19.02,14.54,22.46,0.79,25.64,2.16,108,Moderate
1,0,0,0,0,0,0,0,0,2018-03-01,38.1,97,7.1,22.21,17.68,19.27,0.79,22.73,2.12,100,Satisfactory
1,0,0,0,0,0,0,0,0,2018-03-02,33.08,83.16,5.37,18.83,14.38,14.52,0.72,23.63,2.04,92,Satisfactory
1,0,0,0,0,0,0,0,0,2018-03-03,29.7,77.45,4.45,17.33,13.01,12.72,0.65,29.26,1.85,80,Satisfactory
1,0,0,0,0,0,0,0,0,2018-03-04,38.67,82.67,4.45,22.81,15.74,12.41,0.66,22.9,2.18,88,Satisfactory
1,0,0,0,0,0,0,0,0,2018-03-05,30.04,83.07,11.58,24.74,22.65,12.52,0.78,17.81,1.91,83,Satisfactory
1,0,0,0,0,0,0,0,0,2018-03-06,39.72,103.81,19.66,26.29,30.06,14.03,0.81,17.53,2.46,100,Satisfactory
1,0,0,0,0,0,0,0,0,2018-03-07,38.21,78.95,5.71,19.03,14.85,14.15,0.75,22.81,2.19,81,Satisfactory
1,0,0,0,0,0,0,0,0,2018-03-08,58.31,124.64,11.93,28.85,25.14,14,1.03,22.24,2.38,112,Moderate
1,0,0,0,0,0,0,0,0,2018-03-09,62.49,113.56,8.08,22.65,18.7,16.53,0.91,26.26,2.18,113,Moderate
1,0,0,0,0,0,0,0,0,2018-03-10,49.04,102.46,5.75,19.92,15.26,14.09,0.64,26.52,2.5,105,Moderate
1,0,0,0,0,0,0,0,0,2018-03-11,41.67,80.09,2.74,13.08,9.19,13.51,0.78,30.38,2.08,88,Satisfactory
1,0,0,0,0,0,0,0,0,2018-03-12,32.44,75.3,6.01,19.07,15.02,12.65,0.68,21.52,2.72,78,Satisfactory
1,0,0,0,0,0,0,0,0,2018-03-13,26.43,80.85,10.73,20.82,19.8,11.64,0.72,16.52,2.24,78,Satisfactory
1,0,0,0,0,0,0,0,0,2018-03-14,25.08,60.67,7.17,15.22,13.94,14.1,0.56,13.8,2.19,69,Satisfactory
1,0,0,0,0,0,0,0,0,2018-03-15,26.09,63.05,4.9,10.42,9.51,10.74,0.58,21.38,1.26,60,Satisfactory
1,0,0,0,0,0,0,0,0,2018-03-17,49.58,82.95,4.98,19.05,14.27,13.47,0.7,20.32,2.18,61,Satisfactory
1,0,0,0,0,0,0,0,0,2018-03-18,43.52,80.01,6.41,20.43,16.16,13.75,0.8,23.36,2.6,90,Satisfactory
1,0,0,0,0,0,0,0,0,2018-03-19,39.83,76.09,4.63,14.37,11.5,13.34,0.7,23.13,2.71,74,Satisfactory
1,0,0,0,0,0,0,0,0,2018-03-20,36.89,76.61,6.62,18.83,15.39,13.96,0.57,13.58,2.88,76,Satisfactory
1,0,0,0,0,0,0,0,0,2018-03-22,52.69,94.25,4.69,14.44,11.58,15.35,0.59,19.03,1.48,92,Satisfactory
1,0,0,0,0,0,0,0,0,2018-03-23,46.48,95.41,4.35,14.79,11.5,15.02,0.6,21.04,1.62,93,Satisfactory
1,0,0,0,0,0,0,0,0,2018-03-24,44.22,77.62,3.56,8.53,7.52,14.58,0.73,23.87,1.28,88,Satisfactory
1,0,0,0,0,0,0,0,0,2018-03-26,39.05,81.51,3.43,9.86,8.11,10.94,0.68,23.74,2.2,79,Satisfactory
1,0,0,0,0,0,0,0,0,2018-03-27,30.21,67.22,5.11,11.29,10.25,11.24,0.58,20.89,1.96,74,Satisfactory
1,0,0,0,0,0,0,0,0,2018-03-28,31.14,60.35,4.25,10.36,9.05,11.8,0.83,20.99,1.69,62,Satisfactory
1,0,0,0,0,0,0,0,0,2018-04-02,24.23,52.06,4.32,14.33,11.23,8.17,0.56,23.86,1.38,55,Satisfactory
1,0,0,0,0,0,0,0,0,2018-04-03,22.29,55.96,4.38,11.27,9.64,10.88,0.67,19.63,1.85,56,Satisfactory
1,0,0,0,0,0,0,0,0,2018-04-04,25.28,54.59,4.93,9.65,9.24,12.44,0.72,19.64,1.5,56,Satisfactory
1,0,0,0,0,0,0,0,0,2018-05-11,12.42,36.29,4.47,10.28,9.11,4.63,0.51,36.88,0.21,52,Satisfactory
1,0,0,0,0,0,0,0,0,2018-05-17,15.2,45.09,4.69,9.26,8.84,8.99,1.18,54.21,0.06,125,Moderate
1,0,0,0,0,0,0,0,0,2018-05-24,25.62,56.44,4.28,13.88,10.97,11.52,0.48,44.62,0.34,86,Satisfactory
1,0,0,0,0,0,0,0,0,2018-06-21,18.81,55.66,3.91,11.7,9.49,11.32,1.01,62.72,0.26,88,Satisfactory
1,0,0,0,0,0,0,0,0,2018-06-24,18.09,45.11,3,7.26,6.39,9.25,1,64.6,0.24,89,Satisfactory
1,0,0,0,0,0,0,0,0,2018-06-26,16.86,48.26,2.98,8.54,6.96,10.01,0.52,50.39,0.22,68,Satisfactory
1,0,0,0,0,0,0,0,0,2018-06-28,16.46,33.5,5.95,17.41,14.19,11.74,0.61,40.44,0.5,65,Satisfactory
1,0,0,0,0,0,0,0,0,2018-06-29,18.4,49.43,4.29,13.66,10.85,13.37,0.38,48,0.28,66,Satisfactory
1,0,0,0,0,0,0,0,0,2018-06-30,20.31,49.14,3.84,12.76,9.99,12.81,0.41,61.59,0.25,96,Satisfactory
1,0,0,0,0,0,0,0,0,2018-07-01,23.99,46.59,3.45,16.64,11.74,15.06,0.51,46.14,0.32,68,Satisfactory
1,0,0,0,0,0,0,0,0,2018-07-02,20.36,41.99,4.47,15.53,11.98,13.73,0.52,53.13,0.27,76,Satisfactory
1,0,0,0,0,0,0,0,0,2018-07-03,15.08,38.79,5.11,13.96,11.66,10.28,0.4,44.36,0.25,70,Satisfactory
1,0,0,0,0,0,0,0,0,2018-07-04,19.42,69.33,5.64,13.23,11.71,10.96,0.41,47.28,0.25,75,Satisfactory
1,0,0,0,0,0,0,0,0,2018-07-05,13.93,48.97,5.11,10.72,9.94,11.11,0.33,44.77,0.25,73,Satisfactory
1,0,0,0,0,0,0,0,0,2018-07-06,18.29,41.01,6.12,17.63,14.44,13.21,0.63,37.35,0.29,85,Satisfactory
1,0,0,0,0,0,0,0,0,2018-07-07,17.25,32.02,2.58,6.82,5.82,11.04,0.37,65.23,0.2,83,Satisfactory
1,0,0,0,0,0,0,0,0,2018-07-11,16.89,30.98,2.61,6.37,5.51,10.19,0.39,54.84,0.87,62,Satisfactory
1,0,0,0,0,0,0,0,0,2018-07-12,15.95,25.24,7.52,7.16,10.56,16.27,0.64,37.76,0.12,79,Satisfactory
1,0,0,0,0,0,0,0,0,2018-07-15,8.68,26.62,2.19,5.01,4.44,12.07,0.31,19.52,0.06,31,Good
1,0,0,0,0,0,0,0,0,2018-07-18,10.45,41.47,4.1,11.13,9.34,14.62,0.47,28.24,0.09,39,Good
1,0,0,0,0,0,0,0,0,2018-07-20,14.48,35.5,5.28,12.77,11.09,12.61,0.5,24.28,0.07,42,Good
1,0,0,0,0,0,0,0,0,2018-07-21,17.96,47.61,5.68,14.95,12.66,14.75,0.69,32.73,0.12,73,Satisfactory
1,0,0,0,0,0,0,0,0,2018-07-24,17.42,56.44,5.71,16.26,13.39,15.6,0.47,28.85,0.11,55,Satisfactory
1,0,0,0,0,0,0,0,0,2018-07-25,17.79,68.97,7.15,16.25,14.55,14.24,0.62,26.08,0.08,86,Satisfactory
1,0,0,0,0,0,0,0,0,2018-07-28,17.74,80.26,10.41,20.1,19.29,18.23,0.49,27.33,0.19,57,Satisfactory
1,0,0,0,0,0,0,0,0,2018-07-29,21.78,76.32,5.21,20.63,15.21,18.8,0.44,25.7,0.18,85,Satisfactory
1,0,0,0,0,0,0,0,0,2018-07-30,28.31,98.01,9.45,24.83,20.98,18.71,0.54,31.12,0.12,85,Satisfactory
1,0,0,0,0,0,0,0,0,2018-07-31,27.1,112.48,9.04,23.91,20.07,21.23,0.47,23.43,0.22,106,Moderate
1,0,0,0,0,0,0,0,0,2018-08-01,20.21,91.71,4.66,16.41,12.61,18.05,0.34,29.91,0.08,100,Satisfactory
1,0,0,0,0,0,0,0,0,2018-08-02,18.52,51.48,6.99,18.33,15.52,20.07,0.43,28.73,0.1,68,Satisfactory
1,0,0,0,0,0,0,0,0,2018-08-03,25.59,70.1,10.33,21.95,20.17,21.89,0.5,26.4,0.14,61,Satisfactory
1,0,0,0,0,0,0,0,0,2018-08-04,21.79,75.21,4.79,15.65,12.3,19.74,0.38,30.57,0.08,71,Satisfactory
1,0,0,0,0,0,0,0,0,2018-08-07,18.47,52.91,7.36,16.89,15.06,16.57,0.8,22.14,0.09,111,Moderate
1,0,0,0,0,0,0,0,0,2018-08-08,16.73,40.15,6.61,16.05,14,19.69,0.44,20.11,0.07,47,Good
1,0,0,0,0,0,0,0,0,2018-08-09,18.72,57.71,7.08,25.46,19.29,22.11,0.42,18.28,0.15,47,Good
1,0,0,0,0,0,0,0,0,2018-08-10,11.39,28.72,4.4,11.2,9.63,24.46,0.39,21.17,0.07,48,Good
1,0,0,0,0,0,0,0,0,2018-08-11,10.62,19.96,3.71,9.32,8.1,17.43,0.59,14.62,0.03,49,Good
1,0,0,0,0,0,0,0,0,2018-08-13,9.28,16.42,5.01,7.85,8.31,14.27,0.92,12.29,0.03,57,Satisfactory
1,0,0,0,0,0,0,0,0,2018-08-14,7.45,20.5,3.99,8.92,8.08,14.63,0.88,16.01,0.04,60,Satisfactory
1,0,0,0,0,0,0,0,0,2018-08-15,15.32,45.04,3.13,10.48,8.12,15.07,0.88,14.12,0.06,52,Satisfactory
1,0,0,0,0,0,0,0,0,2018-08-17,11.39,24.61,3.02,7.96,6.77,13.6,0.96,26.34,0.02,63,Satisfactory
1,0,0,0,0,0,0,0,0,2018-08-18,12.51,32.52,2.71,6.6,5.8,14.61,0.86,28.28,0.02,53,Satisfactory
1,0,0,0,0,0,0,0,0,2018-08-19,8.71,14.17,1.36,6.04,4.31,20.04,1.03,22.3,0.01,56,Satisfactory
1,0,0,0,0,0,0,0,0,2018-08-24,15.76,40.74,4.78,19.03,14.1,16.38,1.36,23.34,0.09,89,Satisfactory
1,0,0,0,0,0,0,0,0,2018-08-25,18.79,60.26,5.2,20.45,15.18,18.52,1.1,22.54,0.07,76,Satisfactory
1,0,0,0,0,0,0,0,0,2018-08-27,10.1,23.92,4.73,13.33,11.02,19.26,0.87,20.67,0.08,66,Satisfactory
1,0,0,0,0,0,0,0,0,2018-08-28,14.43,43.47,6.66,16.04,14.03,17.73,0.95,24.54,0.06,61,Satisfactory
1,0,0,0,0,0,0,0,0,2018-08-29,22.65,57.46,4.52,16.8,12.7,19.88,1.18,29.44,0.08,83,Satisfactory
1,0,0,0,0,0,0,0,0,2018-08-30,28.45,81.89,6.68,19.36,15.81,20.7,1.39,29.76,0.07,87,Satisfactory
1,0,0,0,0,0,0,0,0,2018-08-31,24.94,69.22,3.56,19.99,13.29,20.42,1.4,28.1,0.06,97,Satisfactory
1,0,0,0,0,0,0,0,0,2018-09-01,26.24,62.75,4.63,21.34,15.23,24.55,1.68,27.98,0.12,98,Satisfactory
1,0,0,0,0,0,0,0,0,2018-09-02,30.6,76.16,7.16,24.63,18.91,22.37,1.71,24.36,0.18,99,Satisfactory
1,0,0,0,0,0,0,0,0,2018-09-04,24.22,86.08,9.81,26.49,22.16,21.11,1.68,26.93,0.1,98,Satisfactory
1,0,0,0,0,0,0,0,0,2018-09-07,31.3,101.05,9.49,25.22,21.23,18.06,1.48,35.61,0.16,90,Satisfactory
1,0,0,0,0,0,0,0,0,2018-09-08,27.1,89.38,11.58,21.31,20.76,23.69,1.54,28.77,0.11,106,Moderate
1,0,0,0,0,0,0,0,0,2018-09-11,33.28,75.5,10.44,32.4,25.96,23.03,1.11,30.15,0.07,88,Satisfactory
1,0,0,0,0,0,0,0,0,2018-09-13,40.56,66.97,2.56,17.56,11.42,22.66,0.62,37.87,0.11,76,Satisfactory
1,0,0,0,0,0,0,0,0,2018-09-14,37.93,67.4,3.85,20.86,14.32,19.44,0.78,34.81,0.17,68,Satisfactory
1,0,0,0,0,0,0,0,0,2018-09-15,31.64,69.39,2.6,18.65,11.86,24.14,0.66,39.56,0.07,75,Satisfactory
1,0,0,0,0,0,0,0,0,2018-09-21,35.02,71.42,2.84,21.04,13.5,19.86,0.74,41.37,0.03,80,Satisfactory
1,0,0,0,0,0,0,0,0,2018-09-22,24.29,50.33,3.45,13.45,10.13,18.22,0.97,47.86,0.07,81,Satisfactory
1,0,0,0,0,0,0,0,0,2018-09-26,24.08,45.81,8.17,27.49,21.37,18.56,0.84,27.49,0.07,62,Satisfactory
1,0,0,0,0,0,0,0,0,2018-10-05,25.88,56.44,6.94,17.79,15.2,15.01,0.84,27.48,0.21,56,Satisfactory
1,0,0,0,0,0,0,0,0,2018-10-06,49.7,109.35,8.38,25.91,20.65,17.96,0.76,46.63,0.16,80,Satisfactory
1,0,0,0,0,0,0,0,0,2018-10-09,65.16,184.84,22.45,52.69,46.28,18.53,1.07,37.46,0.14,142,Moderate
1,0,0,0,0,0,0,0,0,2018-10-10,52.88,172.08,5.52,26.45,18.96,21.36,0.81,57.33,0.05,154,Moderate
1,0,0,0,0,0,0,0,0,2018-10-12,40.99,122.69,4.32,29.54,19.32,17.01,0.6,44.5,0.08,130,Moderate
1,0,0,0,0,0,0,0,0,2018-10-15,36.86,76.61,8.26,27.36,21.36,20.86,1.09,21.11,0.12,91,Satisfactory
1,0,0,0,0,0,0,0,0,2018-10-16,34.41,72.03,10.35,25.38,22,19.19,1.07,21.99,0.19,77,Satisfactory
1,0,0,0,0,0,0,0,0,2018-10-26,56.53,128.8,9.84,36.38,27.43,16.01,1.18,41.17,0.15,122,Moderate
1,0,0,0,0,0,0,0,0,2018-10-27,69.42,167.05,1.79,45.82,25.35,14.06,1.35,39,0.38,133,Moderate
1,0,0,0,0,0,0,0,0,2018-10-28,53.53,119.1,1.52,38.23,21.54,13.73,0.88,37.22,0.28,133,Moderate
1,0,0,0,0,0,0,0,0,2018-10-29,48.33,115.41,1.38,36.77,20.23,15.37,1.16,37.42,0.22,118,Moderate
1,0,0,0,0,0,0,0,0,2018-10-30,58.65,125.68,1.23,36.24,20.27,14.82,1.26,31.09,0.13,118,Moderate
1,0,0,0,0,0,0,0,0,2018-11-06,23.22,64.84,20.42,39.56,37.74,2.15,0.89,21.33,0.11,86,Satisfactory
1,0,0,0,0,0,0,0,0,2018-11-09,51.51,111.28,20.08,57.93,47.24,2.03,1.07,26.53,0.11,105,Moderate
1,0,0,0,0,0,0,0,0,2018-11-10,56.85,115.5,16.11,62.91,46.64,2.73,0.82,27.44,0.09,106,Moderate
